1 Day Song Growth Rank,Change in 1 Day Song Growth Rank,1 Day Video Count Change,Song Title,Song Artist,Aggregate Video Count,Change in Video Count over Past 7 Days,Aggregate Video Views,Aggregate Video Engagements,Aggregate Sound Count,Top Performing Sound URLs
4713,-109,-18.0,Zinedine Zidane,Alrahim Wright III,30211.0,-185.0,199339444.0,37375075.0,1.0,['https://www.tiktok.com/music/TALKING-TO-THE-MOON-x-GET-YOU-MASHUP-6944676013066455809?_r=1&language=en&source=h5_m&u_code=e0chk0a39f145d&_d=e0chk0a39f145d&share_music_id=6944676013066455809']
4714,-79,-18.0,Fallin’ (Adrenaline),Why Don't We,22188.0,-137.0,129593079.0,21706499.0,7.0,"['https://www.tiktok.com/music/Fallin%E2%80%99-Adrenaline-6875714456219831045?_r=1&language=en&source=h5_m&u_code=e0ci5f5c6d80m4&_d=e0ci5f5c6d80m4&share_music_id=6875714456219831045', 'https://m.tiktok.com/h5/share/music/6877947755579328514.html?language=en&source=h5_m&u_code=e0ci4l74fmgijh&_d=e0ci4l74fmgijh&share_music_id=6877947755579328514', 'https://m.tiktok.com/h5/share/music/6942915196566981382.html?language=en&source=h5_m&u_code=e0ci4853c47ka0&_d=e0ci4853c47ka0&share_music_id=6942915196566981382']"
4715,-100,-19.0,Opp Stoppa,YBN Nahmir,21825.0,-202.0,55132661.0,11494919.0,8.0,"['https://m.tiktok.com/h5/share/music/6912233888471321350.html?language=en&source=h5_m&u_code=e0chm6a8g9k1h3&_d=e0chm6a8g9k1h3&share_music_id=6912233888471321350', 'https://m.tiktok.com/h5/share/music/6938833406574758661.html?language=en&source=h5_m&u_code=e0chg2akh4gf1h&_d=e0chg2akh4gf1h&share_music_id=6938833406574758661', 'https://m.tiktok.com/h5/share/music/7055126825592212225.html?language=en&source=h5_m&u_code=e0ci75m2ah72le&_d=e0ci75m2ah72le&share_music_id=7055126825592212225']"
4716,-24,-19.0,I'll Be There,Jess Glynne,93026.0,-191.0,29389587.0,3243644.0,27.0,"['https://m.tiktok.com/h5/share/music/6579833680208857863.html?language=en&source=h5_m&u_code=e0ci0h20e35b6i&_d=e0ci0h20e35b6i&share_music_id=6579833680208857863', 'https://m.tiktok.com/h5/share/music/6738033459886852098.html?language=en&source=h5_m&u_code=e0chl283cha982&_d=e0chl283cha982&share_music_id=6738033459886852098', 'https://m.tiktok.com/h5/share/music/6704974709370390529.html?language=en&source=h5_m&u_code=e0chj681kb64e4&_d=e0chj681kb64e4&share_music_id=6704974709370390529']"
4717,-4612,-19.0,Buddy Holly,Weezer,75080.0,579.0,229005841.0,46160106.0,32.0,"['https://m.tiktok.com/h5/share/music/6864998410366323462.html?language=en&source=h5_m&u_code=e0chhcbm68042k&_d=e0chhcbm68042k&share_music_id=6864998410366323462', 'https://m.tiktok.com/h5/share/music/6828397630939203586.html?language=en&source=h5_m&u_code=e0ci8gaga6a996&_d=e0ci8gaga6a996&share_music_id=6828397630939203586', 'https://m.tiktok.com/h5/share/music/6950439817326971654.html?language=en&source=h5_m&u_code=e0chma3h13lbie&_d=e0chma3h13lbie&share_music_id=6950439817326971654']"
4718,+132,-19.0,Bestie (feat. Kodak Black),Bhad Bhabie,184374.0,-778.0,176311509.0,28276969.0,35.0,"['https://m.tiktok.com/h5/share/music/5000000001449620796.html?language=en&source=h5_m&u_code=e0chk6k9l9c32m&_d=e0chk6k9l9c32m&share_music_id=5000000001449620796', 'https://m.tiktok.com/h5/share/music/6696338219874650882.html?language=en&source=h5_m&u_code=e0chm3l6hmg08j&_d=e0chm3l6hmg08j&share_music_id=6696338219874650882', 'https://m.tiktok.com/h5/share/music/6830190204264286982.html?language=en&source=h5_m&u_code=dl2cg1lhclahek&_d=dl2cg1lhclahek&share_music_id=6830190204264286982']"
4719,+5,-19.0,dork,Sueco,51868.0,-266.0,146667831.0,23147307.0,4.0,"['https://m.tiktok.com/h5/share/music/6747088086045362949.html?language=en&source=h5_m&u_code=e0chk4heldgdj8&_d=e0chk4heldgdj8&share_music_id=6747088086045362949', 'https://m.tiktok.com/h5/share/music/6735510682059423749.html?language=en&source=h5_m&u_code=e0ci116gdm4b25&_d=e0ci116gdm4b25&share_music_id=6735510682059423749', 'https://m.tiktok.com/h5/share/music/6737670150561990658.html?language=en&source=h5_m&u_code=e0chji22gc2kde&_d=e0chji22gc2kde&share_music_id=6737670150561990658']"
4720,-60,-20.0,Torn,Ava Max,41579.0,-163.0,91166208.0,14859913.0,21.0,"['https://m.tiktok.com/h5/share/music/6726970658972073990.html?language=en&source=h5_m&u_code=e0ci58l94587fd&_d=e0ci58l94587fd&share_music_id=6726970658972073990', 'https://m.tiktok.com/h5/share/music/6729378046303846402.html?language=en&source=h5_m&u_code=e0ci3lf24g3fde&_d=e0ci3lf24g3fde&share_music_id=6729378046303846402', 'https://m.tiktok.com/h5/share/music/6728278642008262658.html?language=en&source=h5_m&u_code=e0chhb3dl4ijb5&_d=e0chhb3dl4ijb5&share_music_id=6728278642008262658']"
4721,-287,-20.0,No Smoke,YoungBoy Never Broke Again,134217.0,-102.0,27096139.0,2094575.0,4.0,"['https://m.tiktok.com/h5/share/music/259461776352940032.html?language=en&source=h5_m&u_code=e0ci7ibkf2148b&_d=e0ci7ibkf2148b&share_music_id=259461776352940032', 'https://m.tiktok.com/h5/share/music/6704971279612512258.html?language=en&source=h5_m&u_code=e0ci1bih0cbkd5&_d=e0ci1bih0cbkd5&share_music_id=6704971279612512258', 'https://m.tiktok.com/h5/share/music/6519749086227368717.html?language=en&source=h5_m&u_code=e0chd4ef3mkh53&_d=e0chd4ef3mkh53&share_music_id=6519749086227368717']"
4722,-337,-20.0,You Was Right,Lil Uzi Vert,87242.0,-131.0,138569609.0,24002377.0,8.0,"['https://m.tiktok.com/h5/share/music/224222398424686592.html?language=en&source=h5_m&u_code=e0ci7080eji145&_d=e0ci7080eji145&share_music_id=224222398424686592', 'https://m.tiktok.com/h5/share/music/6784862027266476806.html?language=en&source=h5_m&u_code=e0ci5ceg825239&_d=e0ci5ceg825239&share_music_id=6784862027266476806', 'https://m.tiktok.com/h5/share/music/208582664650711040.html?language=en&source=h5_m&u_code=e0ci26h8emac01&_d=e0ci26h8emac01&share_music_id=208582664650711040']"
4723,-184,-21.0,RNP (feat. Anderson .Paak),Cordae,44487.0,-168.0,180111713.0,29482239.0,14.0,"['https://m.tiktok.com/h5/share/music/7043836338340186882.html?language=en&source=h5_m&u_code=e0chhe902jmiig&_d=e0chhe902jmiig&share_music_id=7043836338340186882', 'https://m.tiktok.com/h5/share/music/6992539013584292613.html?language=en&source=h5_m&u_code=e0chj2c7j9h96k&_d=e0chj2c7j9h96k&share_music_id=6992539013584292613', 'https://m.tiktok.com/h5/share/music/7069449393854368518.html?language=en&source=h5_m&u_code=e0ci5hjf35icce&_d=e0ci5hjf35icce&share_music_id=7069449393854368518']"
4724,-196,-21.0,Hot Now,Wiz Khalifa,24270.0,-144.0,75753676.0,12309483.0,2.0,"['https://m.tiktok.com/h5/share/music/6788526073555487494.html?language=en&source=h5_m&u_code=e0ci4cegg499hh&_d=e0ci4cegg499hh&share_music_id=6788526073555487494', 'https://m.tiktok.com/h5/share/music/6753139912347748353.html?language=en&source=h5_m&u_code=e0chfmi59i1c6e&_d=e0chfmi59i1c6e&share_music_id=6753139912347748353', 'https://m.tiktok.com/h5/share/music/6704960831626414082.html?language=en&source=h5_m&u_code=e0chl6mmilj3jm&_d=e0chl6mmilj3jm&share_music_id=6704960831626414082']"
4725,-4219,-21.0,Champion (feat. Tia Ray) - The Official 2019 FIBA Basketball World Cup™ Song,Jason Derulo,9231.0,2.0,16942398.0,914627.0,1.0,['https://m.tiktok.com/h5/share/music/6716069597109291009.html?language=en&source=h5_m&u_code=e0chml82l8h8c7&_d=e0chml82l8h8c7&share_music_id=6716069597109291009']
4726,-4290,-21.0,Take You To Hell,Ava Max,854955.0,1748.0,263211085.0,19543954.0,21.0,"['https://www.tiktok.com/music/Take-You-To-Hell-7000720408983243547?_r=1&language=en&source=h5_m&u_code=e0ci2fbj0h1822&_d=e0ci2fbj0h1822&share_music_id=7000720408983243547', 'https://www.tiktok.com/music/original-sound-7024681672276822785?_r=1&language=en&source=h5_m&u_code=e0ci8klfk9mjh7&_d=e0ci8klfk9mjh7&share_music_id=7024681672276822785', 'https://www.tiktok.com/music/Take-You-To-Hell-6896888613347264513?_r=1&language=en&source=h5_m&u_code=e0ci08360mmill&_d=e0ci08360mmill&share_music_id=6896888613347264513']"
4727,-68,-22.0,Riot,Lil Skies,52838.0,-132.0,64626309.0,7914457.0,9.0,"['https://m.tiktok.com/h5/share/music/6839715863210248193.html?language=en&source=h5_m&u_code=e0chmg46egl9jf&_d=e0chmg46egl9jf&share_music_id=6839715863210248193', 'https://m.tiktok.com/h5/share/music/6825202175485004546.html?language=en&source=h5_m&u_code=e0chfgbcbl5e09&_d=e0chfgbcbl5e09&share_music_id=6825202175485004546', 'https://m.tiktok.com/h5/share/music/6826924778037708802.html?language=en&source=h5_m&u_code=e0ci511gm94i45&_d=e0ci511gm94i45&share_music_id=6826924778037708802']"
4728,-476,-22.0,The Only Exception,Paramore,202672.0,-314.0,256580231.0,53720394.0,40.0,"['https://m.tiktok.com/h5/share/music/227076439689519104.html?language=en&source=h5_m&u_code=e0chi786e24agh&_d=e0chi786e24agh&share_music_id=227076439689519104', 'https://m.tiktok.com/h5/share/music/6735476862182607621.html?language=en&source=h5_m&u_code=e0cheg2ggm55f7&_d=e0cheg2ggm55f7&share_music_id=6735476862182607621', 'https://m.tiktok.com/h5/share/music/6826390869634009861.html?language=en&source=h5_m&u_code=e0ci032ih69k83&_d=e0ci032ih69k83&share_music_id=6826390869634009861']"
4729,-218,-22.0,The Bakery,Melanie Martinez,21048.0,-87.0,42348957.0,8244634.0,4.0,"['https://m.tiktok.com/h5/share/music/6875419494655838982.html?language=en&source=h5_m&u_code=e0ci5gb6460151&_d=e0ci5gb6460151&share_music_id=6875419494655838982', 'https://m.tiktok.com/h5/share/music/7061572481949174533.html?language=en&source=h5_m&u_code=e0chelbija984m&_d=e0chelbija984m&share_music_id=7061572481949174533', 'https://m.tiktok.com/h5/share/music/6973378713077484293.html?language=en&source=h5_m&u_code=e0ci36db0c5j1j&_d=e0ci36db0c5j1j&share_music_id=6973378713077484293']"
4730,-55,-22.0,Be Careful,Cardi B,238848.0,-244.0,69749469.0,12907917.0,14.0,"['https://m.tiktok.com/h5/share/music/6552310381346296847.html?language=en&source=h5_m&u_code=e0che733h38lhf&_d=e0che733h38lhf&share_music_id=6552310381346296847', 'https://m.tiktok.com/h5/share/music/6546263274759918592.html?language=en&source=h5_m&u_code=e0chcg0g4fc0al&_d=e0chcg0g4fc0al&share_music_id=6546263274759918592', 'https://www.tiktok.com/music/original-sound-6864990355457084165?_r=1&language=en&source=h5_m&u_code=e0chkbhhh8dlld&_d=e0chkbhhh8dlld&share_music_id=6864990355457084165']"
4731,-74,-22.0,I Like Girls (feat. Lil Skies),PnB Rock,102315.0,-180.0,207094410.0,37791452.0,9.0,"['https://m.tiktok.com/h5/share/music/6713605060317825798.html?language=en&source=h5_m&u_code=e0chlc8hkf0ccc&_d=e0chlc8hkf0ccc&share_music_id=6713605060317825798', 'https://m.tiktok.com/h5/share/music/6834955535654128389.html?language=en&source=h5_m&u_code=e0ci3dg4h2flb4&_d=e0ci3dg4h2flb4&share_music_id=6834955535654128389', 'https://www.tiktok.com/music/I-like-boys-6845716010016803590?_r=1&language=en&source=h5_m&u_code=e0ci3k4ff93ejg&_d=e0ci3k4ff93ejg&share_music_id=6845716010016803590']"
4732,-138,-23.0,Bruh,Hovey Benjamin,26730.0,-230.0,196490602.0,18587560.0,1.0,['https://www.tiktok.com/music/original-sound-6865732855633742597?_r=1&language=en&source=h5_m&u_code=e0ci32384c6351&_d=e0ci32384c6351&share_music_id=6865732855633742597']
4733,-342,-23.0,We Know (Instrumental),Lin-Manuel Miranda,12321.0,-127.0,75341353.0,15814105.0,13.0,"['https://m.tiktok.com/h5/share/music/6998722041989925638.html?language=en&source=h5_m&u_code=e0ci4je8fk9ea4&_d=e0ci4je8fk9ea4&share_music_id=6998722041989925638', 'https://m.tiktok.com/h5/share/music/6874552771866118917.html?language=en&source=h5_m&u_code=e0chib5m7hg36e&_d=e0chib5m7hg36e&share_music_id=6874552771866118917', 'https://m.tiktok.com/h5/share/music/7021101265069411074.html?language=en&source=h5_m&u_code=e0ci57cc80d2d3&_d=e0ci57cc80d2d3&share_music_id=7021101265069411074']"
4734,-55,-23.0,Pass That Dutch,Missy Elliott,100861.0,-158.0,236263521.0,26805114.0,3.0,"['https://www.tiktok.com/music/Cassiirolloriginal-sound-mean-girls-6978152563891849989?_r=1&language=en&source=h5_m&u_code=e0chfga0e0elek&_d=e0chfga0e0elek&share_music_id=6978152563891849989', 'https://m.tiktok.com/h5/share/music/6982624978718313222.html?language=en&source=h5_m&u_code=e0ci13blgeic4e&_d=e0ci13blgeic4e&share_music_id=6982624978718313222', 'https://m.tiktok.com/h5/share/music/6997645135328611073.html?language=en&source=h5_m&u_code=e0chj8med7gji6&_d=e0chj8med7gji6&share_music_id=6997645135328611073']"
4735,-89,-23.0,Animal,Sir Chloe,72612.0,-267.0,129860384.0,23410358.0,5.0,"['https://m.tiktok.com/h5/share/music/6736171137677462277.html?language=en&source=h5_m&u_code=e0ci001ae8e5fi&_d=e0ci001ae8e5fi&share_music_id=6736171137677462277', 'https://www.tiktok.com/music/Animal-Sir-Chloe-6791695083587504902?_r=1&language=en&source=h5_m&u_code=e0chh2fdd713k8&_d=e0chh2fdd713k8&share_music_id=6791695083587504902', 'https://www.tiktok.com/music/original-sound-6852105758264363782?_r=1&language=en&source=h5_m&u_code=e0chikmh8ggcb1&_d=e0chikmh8ggcb1&share_music_id=6852105758264363782']"
4736,-165,-23.0,Gingerbread Man,Melanie Martinez,39317.0,-126.0,98587544.0,17732338.0,9.0,"['https://m.tiktok.com/h5/share/music/6704987800845944833.html?language=en&source=h5_m&u_code=e0chh002ggb0em&_d=e0chh002ggb0em&share_music_id=6704987800845944833', 'https://m.tiktok.com/h5/share/music/6715970392650959622.html?language=en&source=h5_m&u_code=e0ci34ad19i5b2&_d=e0ci34ad19i5b2&share_music_id=6715970392650959622', 'https://m.tiktok.com/h5/share/music/6825120724613729029.html?language=en&source=h5_m&u_code=e0ci68e24k58eb&_d=e0ci68e24k58eb&share_music_id=6825120724613729029']"
4737,-189,-23.0,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,103250.0,-72.0,41669628.0,5743727.0,11.0,"['https://www.tiktok.com/music/Baby-It%27s-Cold-Outside-feat-Meghan-Trainor-175267434310987776?_r=1&language=en&source=h5_m&u_code=e0ci1d35g1b40d&_d=e0ci1d35g1b40d&share_music_id=175267434310987776', 'https://m.tiktok.com/h5/share/music/6704961390114785281.html?language=en&source=h5_m&u_code=e0ci7hiika7ea1&_d=e0ci7hiika7ea1&share_music_id=6704961390114785281', 'https://m.tiktok.com/h5/share/music/7037064128665537285.html?language=en&source=h5_m&u_code=e0cheb943a31h2&_d=e0cheb943a31h2&share_music_id=7037064128665537285']"
4738,+134,-24.0,Dollhouse,Melanie Martinez,281031.0,-305.0,548773226.0,112070380.0,53.0,"['https://m.tiktok.com/h5/share/music/6704977101029656577.html?language=en&source=h5_m&u_code=e0chf15ajhj29b&_d=e0chf15ajhj29b&share_music_id=6704977101029656577', 'https://m.tiktok.com/h5/share/music/6751535507768999938.html?language=en&source=h5_m&u_code=e0chii2jbbfmjh&_d=e0chii2jbbfmjh&share_music_id=6751535507768999938', 'https://m.tiktok.com/h5/share/music/6912877793445497606.html?language=en&source=h5_m&u_code=e0childfdhmlba&_d=e0childfdhmlba&share_music_id=6912877793445497606']"
4739,-501,-24.0,OMG What's Happening,Ava Max,61229.0,-43.0,109429134.0,4673623.0,7.0,"['https://www.tiktok.com/music/OMG-What%27s-Happening-6868361382773934082?_r=1&language=en&source=h5_m&u_code=e0ci5f08magl14&_d=e0ci5f08magl14&share_music_id=6868361382773934082', 'https://m.tiktok.com/h5/share/music/7048537321746041646.html?language=en&source=h5_m&u_code=e0chi6ejijj808&_d=e0chi6ejijj808&share_music_id=7048537321746041646', 'https://m.tiktok.com/h5/share/music/6948224369348856582.html?language=en&source=h5_m&u_code=e0chj143fgk370&_d=e0chj143fgk370&share_music_id=6948224369348856582']"
4740,-205,-24.0,Girlfriend,Charlie Puth,44525.0,-146.0,61449554.0,8526290.0,8.0,"['https://m.tiktok.com/h5/share/music/6841725679566850050.html?language=en&source=h5_m&u_code=e0chj9f4mhj370&_d=e0chj9f4mhj370&share_music_id=6841725679566850050', 'https://m.tiktok.com/h5/share/music/6841679361045694466.html?language=en&source=h5_m&u_code=e0chfb77ch160h&_d=e0chfb77ch160h&share_music_id=6841679361045694466', 'https://m.tiktok.com/h5/share/music/6840254770146478853.html?language=en&source=h5_m&u_code=e0ci7eji5gb8dk&_d=e0ci7eji5gb8dk&share_music_id=6840254770146478853']"
4741,+16,-24.0,Don't Be so Hard on Yourself,Jess Glynne,177829.0,-333.0,58874292.0,10977359.0,15.0,"['https://m.tiktok.com/h5/share/music/6820040228615490309.html?language=en&source=h5_m&u_code=dma8kb9d82d52b&_d=dma8kb9d82d52b&share_music_id=6820040228615490309', 'https://m.tiktok.com/h5/share/music/6799658861751061253.html?language=en&source=h5_m&u_code=e0ci316m6f46f3&_d=e0ci316m6f46f3&share_music_id=6799658861751061253', 'https://m.tiktok.com/h5/share/music/6722754176109054726.html?language=en&source=h5_m&u_code=e0chee81kf9d86&_d=e0chee81kf9d86&share_music_id=6722754176109054726']"
4742,+139,-24.0,DO A BITCH,Kali,286271.0,-1900.0,639650694.0,120717296.0,2.0,"['https://m.tiktok.com/h5/share/music/6898023424468306694.html?language=en&source=h5_m&u_code=e0ci7080ek73l8&_d=e0ci7080ek73l8&share_music_id=6898023424468306694', 'https://www.tiktok.com/music/Do-A-B-Clean-6928535636899089157?_r=1&language=en&source=h5_m&u_code=e0chbijb490178&_d=e0chbijb490178&share_music_id=6928535636899089157']"
4743,+132,-24.0,Get Ugly,Jason Derulo,351240.0,-877.0,652533852.0,103233624.0,20.0,"['https://m.tiktok.com/h5/share/music/6324574398170794753.html?language=en&source=h5_m&u_code=e0chag8me4mf8k&_d=e0chag8me4mf8k&share_music_id=6324574398170794753', 'https://m.tiktok.com/h5/share/music/6756639924843318022.html?language=en&source=h5_m&u_code=e0chhj4j0a00id&_d=e0chhj4j0a00id&share_music_id=6756639924843318022', 'https://m.tiktok.com/h5/share/music/28915681.html?language=en&source=h5_m&u_code=e0chl5hdl0i1dm&_d=e0chl5hdl0i1dm&share_music_id=28915681']"
4744,+65,-24.0,Piece by Piece - Idol Version,Kelly Clarkson,93380.0,-524.0,55247574.0,8391795.0,16.0,"['https://m.tiktok.com/h5/share/music/6696959312943827718.html?language=en&source=h5_m&u_code=e0chhei30lfkj1&_d=e0chhei30lfkj1&share_music_id=6696959312943827718', 'https://m.tiktok.com/h5/share/music/222483259367165953.html?language=en&source=h5_m&u_code=e0ci5agcc2keda&_d=e0ci5agcc2keda&share_music_id=222483259367165953', 'https://m.tiktok.com/h5/share/music/7008953481805466373.html?language=en&source=h5_m&u_code=e0ci26314a90ge&_d=e0ci26314a90ge&share_music_id=7008953481805466373']"
4745,-213,-25.0,Graffiti,YoungBoy Never Broke Again,143158.0,-138.0,24042812.0,2557789.0,2.0,"['https://m.tiktok.com/h5/share/music/259576076992000000.html?language=en&source=h5_m&u_code=e0chjjmil4hb8a&_d=e0chjjmil4hb8a&share_music_id=259576076992000000', 'https://m.tiktok.com/h5/share/music/6704964790973892610.html?language=en&source=h5_m&u_code=e0chjj2jc2cfa7&_d=e0chjj2jc2cfa7&share_music_id=6704964790973892610']"
4746,-253,-25.0,Toxic,Kehlani,54696.0,-71.0,138709860.0,23968464.0,17.0,"['https://m.tiktok.com/h5/share/music/7012055999645354757.html?language=en&source=h5_m&u_code=e0ci4c8ga30e3i&_d=e0ci4c8ga30e3i&share_music_id=7012055999645354757', 'https://m.tiktok.com/h5/share/music/6957452380791180038.html?language=en&source=h5_m&u_code=e0ci4d3979j60i&_d=e0ci4d3979j60i&share_music_id=6957452380791180038', 'https://m.tiktok.com/h5/share/music/6958786649107073798.html?language=en&source=h5_m&u_code=e0ci84m1ccci67&_d=e0ci84m1ccci67&share_music_id=6958786649107073798']"
4747,-453,-25.0,"SoIcyBoyz 2 (feat. Pooh Shiesty, Foogiano & Tay Keith)",Big Scarr,35839.0,-166.0,119161075.0,19570364.0,19.0,"['https://m.tiktok.com/h5/share/music/6902587606874229509.html?language=en&source=h5_m&u_code=e0chd1glfhef72&_d=e0chd1glfhef72&share_music_id=6902587606874229509', 'https://m.tiktok.com/h5/share/music/6884166086950914050.html?language=en&source=h5_m&u_code=e0ci280ic58dh0&_d=e0ci280ic58dh0&share_music_id=6884166086950914050', 'https://m.tiktok.com/h5/share/music/6930071210776660741.html?language=en&source=h5_m&u_code=e0ci085a3e0bhk&_d=e0ci085a3e0bhk&share_music_id=6930071210776660741']"
4748,-98,-25.0,Blood // Water - Acoustic,grandson,41974.0,-140.0,40009287.0,5146228.0,6.0,"['https://m.tiktok.com/h5/share/music/6590963025258219526.html?language=en&source=h5_m&u_code=e0ci16haddiagf&_d=e0ci16haddiagf&share_music_id=6590963025258219526', 'https://m.tiktok.com/h5/share/music/6704956545119045633.html?language=en&source=h5_m&u_code=e0ci1lg87j3haa&_d=e0ci1lg87j3haa&share_music_id=6704956545119045633', 'https://m.tiktok.com/h5/share/music/6999842795775675141.html?language=en&source=h5_m&u_code=e0ci417cil1ig7&_d=e0ci417cil1ig7&share_music_id=6999842795775675141']"
4749,-195,-26.0,Psycho - Go Freek Remix,Mia Rodriguez,175570.0,-150.0,41542192.0,3614662.0,1.0,['https://m.tiktok.com/h5/share/music/6866622740179503874.html?language=en&source=h5_m&u_code=e0chfga0e0elek&_d=e0chfga0e0elek&share_music_id=6866622740179503874']
4750,-105,-26.0,Copy Cat (feat. Tierra Whack),Melanie Martinez,50925.0,-168.0,49419157.0,7663066.0,1.0,['https://m.tiktok.com/h5/share/music/6791866305398966273.html?language=en&source=h5_m&u_code=e0chl52g21hakc&_d=e0chl52g21hakc&share_music_id=6791866305398966273']
4751,-174,-26.0,Who's Laughing Now,Ava Max,53763.0,-149.0,71483972.0,6830291.0,12.0,"['https://m.tiktok.com/h5/share/music/6855538335687903234.html?language=en&source=h5_m&u_code=e0ci0m75847fj0&_d=e0ci0m75847fj0&share_music_id=6855538335687903234', 'https://m.tiktok.com/h5/share/music/7009004060816837381.html?language=en&source=h5_m&u_code=e0chml82l8h8c7&_d=e0chml82l8h8c7&share_music_id=7009004060816837381', 'https://m.tiktok.com/h5/share/music/6855342306846132998.html?language=en&source=h5_m&u_code=e0chm3l6hmg08j&_d=e0chm3l6hmg08j&share_music_id=6855342306846132998']"
4752,-67,-27.0,New Patek,Lil Uzi Vert,145070.0,-395.0,116424465.0,21144340.0,14.0,"['https://m.tiktok.com/h5/share/music/6602692346389728006.html?language=en&source=h5_m&u_code=e0ci88feb9eh2g&_d=e0ci88feb9eh2g&share_music_id=6602692346389728006', 'https://m.tiktok.com/h5/share/music/6603261470929078277.html?language=en&source=h5_m&u_code=e0chj1a68j2jg0&_d=e0chj1a68j2jg0&share_music_id=6603261470929078277', 'https://m.tiktok.com/h5/share/music/6929695252253133574.html?language=en&source=h5_m&u_code=e0ci5dim3fc7fh&_d=e0ci5dim3fc7fh&share_music_id=6929695252253133574']"
4753,-10,-27.0,7 Years,Jasmine Thompson,127027.0,-343.0,19826743.0,3328826.0,6.0,"['https://m.tiktok.com/h5/share/music/6563014759782812422.html?language=en&source=h5_m&u_code=e0ci2kghb4ka25&_d=e0ci2kghb4ka25&share_music_id=6563014759782812422', 'https://m.tiktok.com/h5/share/music/6531060806413456399.html?language=en&source=h5_m&u_code=e0chm6a8g9k1h3&_d=e0chm6a8g9k1h3&share_music_id=6531060806413456399', 'https://m.tiktok.com/h5/share/music/222454731422449664.html?language=en&source=h5_m&u_code=e0chej9c07c6d2&_d=e0chej9c07c6d2&share_music_id=222454731422449664']"
4754,-4525,-27.0,Finesse (Remix) [feat. Cardi B],Bruno Mars,868364.0,389.0,537284861.0,90104833.0,39.0,"['https://www.tiktok.com/share/music/313331416635686912?enter_from=h5_t', 'https://www.tiktok.com/share/music/313331327393533952?enter_from=h5_t', 'https://m.tiktok.com/h5/share/music/165060132299517952.html?language=en&source=h5_m&u_code=e0chckl71d04g4&_d=e0chckl71d04g4&share_music_id=165060132299517952']"
4755,-135,-28.0,My Bruddas,Lil Durk,57663.0,-415.0,110285640.0,17084322.0,1.0,['https://www.tiktok.com/music/original-sound-6691245220962634502?_r=1&language=en&source=h5_m&u_code=e0chadm6lfgc20&_d=e0chadm6lfgc20&share_music_id=6691245220962634502']
4756,-43,-28.0,Get to You,A Boogie wit da Hoodie,37825.0,-272.0,233525788.0,35267289.0,12.0,"['https://m.tiktok.com/h5/share/music/6902855978056764165.html?language=en&source=h5_m&u_code=e0chej6mk6je0k&_d=e0chej6mk6je0k&share_music_id=6902855978056764165', 'https://m.tiktok.com/h5/share/music/6921093628945287942.html?language=en&source=h5_m&u_code=e0ci67hkef6ell&_d=e0ci67hkef6ell&share_music_id=6921093628945287942', 'https://m.tiktok.com/h5/share/music/7047620746763553583.html?language=en&source=h5_m&u_code=e0ci4eglh35023&_d=e0ci4eglh35023&share_music_id=7047620746763553583']"
4757,-43,-28.0,Get to You,A Boogie Wit da Hoodie,37825.0,-272.0,233525788.0,35267289.0,12.0,"['https://m.tiktok.com/h5/share/music/6902855978056764165.html?language=en&source=h5_m&u_code=e0chej6mk6je0k&_d=e0chej6mk6je0k&share_music_id=6902855978056764165', 'https://m.tiktok.com/h5/share/music/6921093628945287942.html?language=en&source=h5_m&u_code=e0ci67hkef6ell&_d=e0ci67hkef6ell&share_music_id=6921093628945287942', 'https://m.tiktok.com/h5/share/music/7047620746763553583.html?language=en&source=h5_m&u_code=e0ci4eglh35023&_d=e0ci4eglh35023&share_music_id=7047620746763553583']"
4758,-41,-28.0,Bubbly (with Drake & Travis Scott),Young Thug,78185.0,-550.0,249302656.0,21709432.0,71.0,"['https://www.tiktok.com/music/Bubbly-with-Drake-Travis-Scott-7019190751352915970?_r=1&language=en&source=h5_m&u_code=e0ci502lfbba6j&_d=e0ci502lfbba6j&share_music_id=7019190751352915970', 'https://m.tiktok.com/h5/share/music/7021313108471745285.html?language=en&source=h5_m&u_code=e0ci956b266g7m&_d=e0ci956b266g7m&share_music_id=7021313108471745285', 'https://m.tiktok.com/h5/share/music/7019197783609461509.html?language=en&source=h5_m&u_code=e0chb47djm09m2&_d=e0chb47djm09m2&share_music_id=7019197783609461509']"
4759,+128,-28.0,How to Love (feat. Sofia Reyes),Cash Cash,825196.0,-992.0,222746837.0,22474802.0,29.0,"['https://m.tiktok.com/h5/share/music/6371633616560065281.html?language=en&source=h5_m&u_code=e0ci0204mk2b1a&_d=e0ci0204mk2b1a&share_music_id=6371633616560065281', 'https://m.tiktok.com/h5/share/music/6606501157189716742.html?language=en&source=h5_m&u_code=e0ci1b036dj1dh&_d=e0ci1b036dj1dh&share_music_id=6606501157189716742', 'https://m.tiktok.com/h5/share/music/6730934395789658882.html?language=en&source=h5_m&u_code=e0ci001ae8e5fi&_d=e0ci001ae8e5fi&share_music_id=6730934395789658882']"
